Transaction ID,Sales Date,Product Name,Category,Store,Region,Quantity,Sales Value,Cost,Sales Target
TX2501102382,2025-01-10,Rump Steak,Fresh,Pretoria,Gauteng,9,1177.96,748.34,1275.13
TX2501105566,2025-01-10,Beef Mince,Fresh,Johannesburg,Gauteng,11,1013.85,651.57,1087.69
TX2501109538,2025-01-10,Russians,Processed,Johannesburg,Gauteng,18,776.84,453.59,767.18
TX2501102112,2025-01-10,Pork Chops,Fresh,Nelspruit,Mpumalanga,12,961.34,555.1,926.87
TX2501106878,2025-01-10,Pork Chops,Fresh,Polokwane,Limpopo,7,542.44,316.95,566.51
TX2501108398,2025-01-10,Rump Steak,Fresh,Polokwane,Limpopo,10,1307.87,816.96,1312.98
TX2501105573,2025-01-10,Mini Ribs,RTE,Polokwane,Limpopo,9,840.63,523.66,836.92
TX2501103164,2025-01-10,Rump Steak,Fresh,Pretoria,Gauteng,13,1771.31,1143.63,1612.19
TX2501109831,2025-01-10,Boerewors,Processed,Johannesburg,Gauteng,19,1284.0,797.79,1171.09
TX2501109129,2025-01-10,Russians,Processed,Nelspruit,Mpumalanga,11,508.95,328.62,545.21
TX2501106678,2025-01-10,Chicken Wings,Fresh,Nelspruit,Mpumalanga,20,1117.88,727.49,1220.86
TX2501104323,2025-01-10,Lamb Stew,RTE,Pretoria,Gauteng,14,1588.07,1048.9,1575.27
TX2501102939,2025-01-10,Pork Chops,Fresh,Johannesburg,Gauteng,3,225.37,130.67,231.09
TX2501119051,2025-01-11,Lamb Stew,RTE,Polokwane,Limpopo,11,1162.9,806.36,1082.53
TX2501112701,2025-01-11,Beef Mince,Fresh,Polokwane,Limpopo,14,1333.91,885.83,1389.44
TX2501112576,2025-01-11,Rump Steak,Fresh,Nelspruit,Mpumalanga,16,2155.34,1233.1,2057.67
TX2501118462,2025-01-11,Boerewors,Processed,Pretoria,Gauteng,11,718.59,402.76,715.88
TX2501118039,2025-01-11,Lamb Stew,RTE,Polokwane,Limpopo,6,680.79,420.21,724.44
TX2501113081,2025-01-11,Beef Mince,Fresh,Polokwane,Limpopo,18,1654.66,1007.37,1568.92
TX2501117765,2025-01-11,Chicken Wings,Fresh,Nelspruit,Mpumalanga,21,1128.76,642.98,1114.95
TX2501115853,2025-01-11,Lamb Stew,RTE,Pretoria,Gauteng,2,214.19,147.68,214.1
TX2501116786,2025-01-11,Russians,Processed,Johannesburg,Gauteng,2,94.49,60.67,101.86
TX2501117841,2025-01-11,Russians,Processed,Nelspruit,Mpumalanga,9,403.42,222.84,401.58
TX2501115448,2025-01-11,Mini Ribs,RTE,Pretoria,Gauteng,14,1254.49,793.87,1338.95
TX2501111618,2025-01-11,Rump Steak,Fresh,Polokwane,Limpopo,7,972.69,680.13,1045.24
TX2501119008,2025-01-11,Russians,Processed,Polokwane,Limpopo,16,712.92,420.77,728.08
TX2501116530,2025-01-11,Lamb Stew,RTE,Nelspruit,Mpumalanga,3,331.88,190.99,311.65
TX2501111521,2025-01-11,Beef Mince,Fresh,Johannesburg,Gauteng,9,846.7,571.62,877.41
TX2501119811,2025-01-11,Lamb Stew,RTE,Polokwane,Limpopo,15,1701.48,1168.9,1578.99
TX2501117098,2025-01-11,Beef Mince,Fresh,Pretoria,Gauteng,6,554.91,328.19,606.46
TX2501124869,2025-01-12,Beef Mince,Fresh,Polokwane,Limpopo,4,370.62,246.97,390.77
TX2501127088,2025-01-12,Pork Chops,Fresh,Pretoria,Gauteng,4,303.05,192.64,333.0
TX2501121347,2025-01-12,Mini Ribs,RTE,Nelspruit,Mpumalanga,17,1515.86,1017.89,1391.27
TX2501123128,2025-01-12,Boerewors,Processed,Pretoria,Gauteng,3,192.5,111.52,189.04
TX2501125314,2025-01-12,Boerewors,Processed,Pretoria,Gauteng,4,263.7,172.34,289.17
TX2501121643,2025-01-12,Boerewors,Processed,Pretoria,Gauteng,13,880.77,580.84,925.61
TX2501121879,2025-01-12,Boerewors,Processed,Nelspruit,Mpumalanga,18,1134.97,655.79,1126.76
TX2501125849,2025-01-12,Boerewors,Processed,Pretoria,Gauteng,12,811.79,478.88,775.12
TX2501123292,2025-01-12,Russians,Processed,Polokwane,Limpopo,12,563.97,344.19,532.92
TX2501121765,2025-01-12,Chicken Wings,Fresh,Nelspruit,Mpumalanga,13,681.76,440.34,720.33
TX2501122898,2025-01-12,Boerewors,Processed,Polokwane,Limpopo,12,807.38,546.8,763.4
TX2501121890,2025-01-12,Pork Chops,Fresh,Polokwane,Limpopo,17,1300.25,863.36,1203.59
TX2501128026,2025-01-12,Pork Chops,Fresh,Polokwane,Limpopo,17,1356.28,835.72,1458.46
TX2501122451,2025-01-12,Boerewors,Processed,Johannesburg,Gauteng,4,268.33,159.17,247.82
TX2501123144,2025-01-12,Lamb Stew,RTE,Nelspruit,Mpumalanga,12,1320.7,841.81,1292.99
TX2501127967,2025-01-12,Russians,Processed,Nelspruit,Mpumalanga,9,394.74,257.25,396.56
TX2501122696,2025-01-12,Lamb Stew,RTE,Nelspruit,Mpumalanga,13,1495.87,984.69,1620.88
TX2501126932,2025-01-12,Boerewors,Processed,Nelspruit,Mpumalanga,6,395.39,,363.27
TX2501124710,2025-01-12,Chicken Wings,Fresh,Johannesburg,Gauteng,12,645.75,431.47,630.61
TX2501123245,2025-01-12,Pork Chops,Fresh,Nelspruit,Mpumalanga,12,917.4,550.92,936.92
TX2501126925,2025-01-12,Russians,Processed,Pretoria,Gauteng,8,342.88,199.91,357.41
TX2501125071,2025-01-12,Beef Mince,Fresh,Johannesburg,Gauteng,18,1633.94,1110.7,1480.64
TX2501124567,2025-01-12,Beef Mince,Fresh,Nelspruit,Mpumalanga,16,1451.73,961.71,1381.35
TX2501125928,2025-01-12,Pork Chops,Fresh,Nelspruit,Mpumalanga,9,682.06,454.86,647.37
TX2501123076,2025-01-12,Pork Chops,Fresh,Nelspruit,Mpumalanga,13,1060.49,696.21,1089.24
TX2501122107,2025-01-12,Beef Mince,Fresh,Johannesburg,Gauteng,13,1232.05,795.99,1158.51
TX2501128991,2025-01-12,Chicken Wings,Fresh,Polokwane,Limpopo,9,487.55,310.47,452.55
TX2501128433,2025-01-12,Beef Mince,Fresh,Nelspruit,Mpumalanga,12,1188.1,683.6,1119.61
TX2501121809,2025-01-12,Beef Mince,Fresh,Polokwane,Limpopo,5,454.64,317.55,415.91
TX2501138444,2025-01-13,Boerewors,Processed,Johannesburg,Gauteng,9,601.05,387.46,646.99
TX2501134730,2025-01-13,Beef Mince,Fresh,Johannesburg,Gauteng,10,970.21,583.98,963.93
TX2501132527,2025-01-13,Chicken Wings,Fresh,Polokwane,Limpopo,7,375.79,215.34,356.73
TX2501136811,2025-01-13,Russians,Processed,Nelspruit,Mpumalanga,5,229.19,128.73,241.34
TX2501133768,2025-01-13,Russians,Processed,Polokwane,Limpopo,16,733.6,503.59,703.53
TX2501133560,2025-01-13,Rump Steak,Fresh,Johannesburg,Gauteng,17,2307.46,1480.35,2364.48
TX2501132215,2025-01-13,Pork Chops,Fresh,Nelspruit,Mpumalanga,6,476.18,310.65,435.62
TX2501139963,2025-01-13,Russians,Processed,Pretoria,Gauteng,11,474.54,292.39,497.59
TX2501133133,2025-01-13,Boerewors,Processed,Nelspruit,Mpumalanga,10,652.98,433.62,649.4
TX2501139367,2025-01-13,Pork Chops,Fresh,Pretoria,Gauteng,17,1382.75,870.16,1410.96
TX2501137636,2025-01-13,Chicken Wings,Fresh,Nelspruit,Mpumalanga,16,881.38,548.43,955.71
TX2501135617,2025-01-13,Beef Mince,Fresh,Pretoria,Gauteng,18,1789.04,1032.51,1687.75
TX2501131856,2025-01-13,Chicken Wings,Fresh,Polokwane,Limpopo,11,600.88,399.82,628.94
TX2501131949,2025-01-13,Lamb Stew,RTE,Polokwane,Limpopo,10,1061.97,610.74,1088.87
TX2501133935,2025-01-13,Rump Steak,Fresh,Polokwane,Limpopo,10,1338.15,888.46,1266.07
TX2501145501,2025-01-14,Rump Steak,Fresh,Nelspruit,Mpumalanga,12,1676.66,1173.37,1584.09
TX2501146748,2025-01-14,Lamb Stew,RTE,Pretoria,Gauteng,11,1181.31,825.77,1297.14
TX2501145740,2025-01-14,Pork Chops,Fresh,Polokwane,Limpopo,10,808.08,557.53,760.22
TX2501149447,2025-01-14,Chicken Wings,Fresh,Johannesburg,Gauteng,7,377.42,263.38,414.03
TX2501149154,2025-01-14,Chicken Wings,Fresh,Nelspruit,Mpumalanga,15,805.95,482.06,813.57
TX2501144712,2025-01-14,Mini Ribs,RTE,Johannesburg,Gauteng,12,1082.6,717.09,1046.56
TX2501143975,2025-01-14,Chicken Wings,Fresh,Pretoria,Gauteng,12,639.46,433.28,632.59
TX2501142591,2025-01-14,Mini Ribs,RTE,Polokwane,Limpopo,12,1073.77,641.53,1004.4
TX2501146902,2025-01-14,Mini Ribs,RTE,Pretoria,Gauteng,10,851.28,475.22,865.19
TX2501145669,2025-01-14,Russians,Processed,Polokwane,Limpopo,17,738.64,455.52,730.2
TX2501141646,2025-01-14,Pork Chops,Fresh,Pretoria,Gauteng,17,1378.12,760.24,1289.54
TX2501149075,2025-01-14,Pork Chops,Fresh,Nelspruit,Mpumalanga,10,752.7,488.5,786.54
TX2501146394,2025-01-14,Boerewors,Processed,Polokwane,Limpopo,6,389.77,231.93,388.0
TX2501141943,2025-01-14,Russians,Processed,Pretoria,Gauteng,3,128.87,84.63,116.46
TX2501144952,2025-01-14,Beef Mince,Fresh,Pretoria,Gauteng,13,1248.63,832.21,1326.17
TX2501146586,2025-01-14,Boerewors,Processed,Johannesburg,Gauteng,17,1102.24,646.83,1001.4
TX2501143012,2025-01-14,Pork Chops,Fresh,Nelspruit,Mpumalanga,4,309.31,178.32,329.38
TX2501145792,2025-01-14,Pork Chops,Fresh,Nelspruit,Mpumalanga,17,1382.96,952.51,1507.96
TX2501141108,2025-01-14,Mini Ribs,RTE,Johannesburg,Gauteng,12,1118.22,766.97,1223.49
TX2501141543,2025-01-14,Boerewors,Processed,Johannesburg,Gauteng,14,941.83,604.85,926.24
TX2501146146,2025-01-14,Pork Chops,Fresh,Johannesburg,Gauteng,10,798.7,448.27,835.41
TX2501155251,2025-01-15,Russians,Processed,Johannesburg,Gauteng,11,485.7,337.76,508.35
TX2501157553,2025-01-15,Mini Ribs,RTE,Pretoria,Gauteng,15,1297.56,897.11,1358.32
TX2501152936,2025-01-15,Chicken Wings,Fresh,Polokwane,Limpopo,20,1086.6,736.45,1030.47
TX2501151855,2025-01-15,Pork Chops,Fresh,Johannesburg,Gauteng,5,380.56,265.67,353.97
TX2501151795,2025-01-15,Lamb Stew,RTE,Pretoria,Gauteng,8,865.9,485.5,861.62
TX2501151229,2025-01-15,Russians,Processed,Nelspruit,Mpumalanga,13,575.35,361.33,614.79
TX2501155017,2025-01-15,Russians,Processed,Polokwane,Limpopo,5,228.39,129.59,245.98
TX2501152683,2025-01-15,Lamb Stew,RTE,Pretoria,Gauteng,10,1061.8,591.54,1016.48
TX2501152257,2025-01-15,Lamb Stew,RTE,Pretoria,Gauteng,9,981.52,616.67,938.26
TX2501153957,2025-01-15,Chicken Wings,Fresh,Polokwane,Limpopo,20,1086.11,615.06,980.49
TX2501153234,2025-01-15,Lamb Stew,RTE,Pretoria,Gauteng,14,1523.69,1023.23,1486.46
TX2501156691,2025-01-15,Russians,Processed,Johannesburg,Gauteng,8,342.79,206.27,337.39
TX2501151902,2025-01-15,Pork Chops,Fresh,Johannesburg,Gauteng,13,1058.86,585.91,1080.33
TX2501155514,2025-01-15,Boerewors,Processed,Nelspruit,Mpumalanga,13,869.3,599.27,952.93
TX2501151381,2025-01-15,Lamb Stew,RTE,Johannesburg,Gauteng,8,884.13,505.73,855.18
TX2501151926,2025-01-15,Mini Ribs,RTE,Nelspruit,Mpumalanga,11,974.35,583.23,970.41
TX2501159801,2025-01-15,Russians,Processed,Polokwane,Limpopo,15,650.09,362.59,708.0
TX2501155929,2025-01-15,Rump Steak,Fresh,Pretoria,Gauteng,11,1424.22,982.02,1424.91
TX2501159739,2025-01-15,Chicken Wings,Fresh,Nelspruit,Mpumalanga,12,660.3,448.3,653.47
TX2501168698,2025-01-16,Beef Mince,Fresh,Pretoria,Gauteng,13,1238.79,862.79,1161.11
TX2501166066,2025-01-16,Lamb Stew,RTE,Pretoria,Gauteng,10,1088.1,709.45,1018.75
TX2501167072,2025-01-16,Boerewors,Processed,Johannesburg,Gauteng,13,832.77,501.6,868.87
TX2501161501,2025-01-16,Chicken Wings,Fresh,Pretoria,Gauteng,5,284.7,165.72,307.48
TX2501164083,2025-01-16,Pork Chops,Fresh,Pretoria,Gauteng,15,1169.37,664.89,1108.2
TX2501169157,2025-01-16,Lamb Stew,RTE,Johannesburg,Gauteng,12,1360.52,872.07,1417.76
TX2501167421,2025-01-16,Rump Steak,Fresh,Pretoria,Gauteng,4,531.44,305.27,533.48
TX2501164128,2025-01-16,Russians,Processed,Johannesburg,Gauteng,11,500.6,344.99,477.03
TX2501161356,2025-01-16,Mini Ribs,RTE,Pretoria,Gauteng,4,346.75,204.96,314.35
TX2501164763,2025-01-16,Beef Mince,Fresh,Pretoria,Gauteng,5,469.23,281.94,453.08
TX2501161807,2025-01-16,Chicken Wings,Fresh,Pretoria,Gauteng,13,693.7,460.27,761.79
TX2501169398,2025-01-16,Beef Mince,Fresh,Nelspruit,Mpumalanga,11,1048.33,698.28,1103.84
TX2501168597,2025-01-16,Beef Mince,Fresh,Johannesburg,Gauteng,12,1132.52,753.16,1201.92
TX2501169342,2025-01-16,Russians,Processed,Pretoria,Gauteng,7,302.22,201.13,277.64
TX2501166905,2025-01-16,Rump Steak,Fresh,Pretoria,Gauteng,15,2079.71,1393.16,2122.31
TX2501169808,2025-01-16,Pork Chops,Fresh,Nelspruit,Mpumalanga,8,610.02,339.4,603.7
TX2501163386,2025-01-16,Chicken Wings,Fresh,Pretoria,Gauteng,14,764.23,521.14,729.13
TX2501167662,2025-01-16,Russians,Processed,Nelspruit,Mpumalanga,15,663.38,406.43,631.19
TX2501176474,2025-01-17,Beef Mince,Fresh,Johannesburg,Gauteng,12,1123.12,687.36,1195.88
TX2501173310,2025-01-17,Pork Chops,Fresh,Nelspruit,Mpumalanga,23,1845.08,1282.59,1969.86
TX2501173040,2025-01-17,Boerewors,Processed,Polokwane,Limpopo,13,817.11,521.01,778.45
TX2501179365,2025-01-17,Russians,Processed,Polokwane,Limpopo,25,1132.18,745.15,1032.29
TX2501175579,2025-01-17,Beef Mince,Fresh,Johannesburg,Gauteng,16,1454.26,856.24,1501.65
TX2501172067,2025-01-17,Pork Chops,Fresh,Pretoria,Gauteng,6,486.47,281.13,469.27
TX2501175238,2025-01-17,Mini Ribs,RTE,Johannesburg,Gauteng,15,1327.34,750.77,1460.01
TX2501175097,2025-01-17,Boerewors,Processed,Nelspruit,Mpumalanga,18,1167.94,803.96,1071.65
TX2501174098,2025-01-17,Rump Steak,Fresh,Polokwane,Limpopo,3,423.12,255.26,419.1
TX2501174745,2025-01-17,Beef Mince,Fresh,Johannesburg,Gauteng,5,493.92,290.42,514.2
TX2501171922,2025-01-17,Pork Chops,Fresh,Polokwane,Limpopo,15,1187.99,770.2,1091.53
TX2501179547,2025-01-17,Beef Mince,Fresh,Nelspruit,Mpumalanga,3,295.72,168.7,285.08
TX2501178520,2025-01-17,Rump Steak,Fresh,Pretoria,Gauteng,14,1851.61,1120.84,1760.71
TX2501174472,2025-01-17,Mini Ribs,RTE,Johannesburg,Gauteng,2,173.76,111.91,169.87
TX2501171151,2025-01-17,Boerewors,Processed,Pretoria,Gauteng,9,600.9,383.45,656.93
TX2501175697,2025-01-17,Chicken Wings,Fresh,Pretoria,Gauteng,9,509.54,284.73,502.31
TX2501171169,2025-01-17,Rump Steak,Fresh,Johannesburg,Gauteng,16,2151.01,1364.39,1990.36
TX2501177762,2025-01-17,Mini Ribs,RTE,Johannesburg,Gauteng,11,1000.87,681.0,1026.68
TX2501175721,2025-01-17,Rump Steak,Fresh,Johannesburg,Gauteng,12,1675.48,930.67,1694.31
TX2501172946,2025-01-17,Russians,Processed,Johannesburg,Gauteng,22,1004.69,615.91,942.02
TX2501177224,2025-01-17,Rump Steak,Fresh,Pretoria,Gauteng,19,2489.17,1700.61,2620.7
TX2501172797,2025-01-17,Mini Ribs,RTE,Polokwane,Limpopo,10,932.01,611.61,952.61
TX2501171655,2025-01-17,Boerewors,Processed,Pretoria,Gauteng,14,868.1,483.08,782.13
TX2501177564,2025-01-17,Lamb Stew,RTE,Nelspruit,Mpumalanga,6,676.93,420.2,675.04
TX2501176041,2025-01-17,Russians,Processed,Pretoria,Gauteng,6,270.59,173.1,292.14
TX2501179954,2025-01-17,Chicken Wings,Fresh,Johannesburg,Gauteng,8,434.93,251.0,422.07
TX2501178419,2025-01-17,Boerewors,Processed,Pretoria,Gauteng,15,1000.75,688.4,907.2
TX2501183636,2025-01-18,Rump Steak,Fresh,Polokwane,Limpopo,15,1940.01,1353.94,1827.09
TX2501182782,2025-01-18,Beef Mince,Fresh,Polokwane,Limpopo,9,854.83,544.58,833.76
TX2501181862,2025-01-18,Beef Mince,Fresh,Nelspruit,Mpumalanga,13,1226.16,834.08,1194.17
TX2501186109,2025-01-18,Lamb Stew,RTE,Johannesburg,Gauteng,4,425.49,238.43,444.88
TX2501189913,2025-01-18,Rump Steak,Fresh,Pretoria,Gauteng,17,2195.49,1482.68,2014.99
TX2501181213,2025-01-18,Russians,Processed,Pretoria,Gauteng,9,419.32,245.39,423.37
TX2501181252,2025-01-18,Russians,Processed,Pretoria,Gauteng,9,404.55,282.52,376.24
TX2501188475,2025-01-18,Pork Chops,Fresh,Johannesburg,Gauteng,13,1011.73,690.96,1045.16
TX2501181551,2025-01-18,Rump Steak,Fresh,Johannesburg,Gauteng,10,1339.01,841.19,1328.89
TX2501183941,2025-01-18,Beef Mince,Fresh,Pretoria,Gauteng,17,1574.76,952.35,1464.51
TX2501185067,2025-01-18,Russians,Processed,Nelspruit,Mpumalanga,19,823.69,557.76,780.45
TX2501182355,2025-01-18,Lamb Stew,RTE,Pretoria,Gauteng,11,1155.22,767.46,1267.78
TX2501188643,2025-01-18,Beef Mince,Fresh,Polokwane,Limpopo,17,1545.86,1025.54,1502.33
TX2501181098,2025-01-18,Pork Chops,Fresh,Johannesburg,Gauteng,16,1309.31,,1228.0
TX2501182992,2025-01-18,Pork Chops,Fresh,Polokwane,Limpopo,15,1181.28,783.14,1274.02
TX2501188251,2025-01-18,Russians,Processed,Pretoria,Gauteng,1,45.25,26.91,43.71
TX2501185494,2025-01-18,Pork Chops,Fresh,Nelspruit,Mpumalanga,19,1552.33,978.92,1548.33
TX2501181965,2025-01-18,Chicken Wings,Fresh,Pretoria,Gauteng,17,937.58,525.14,1018.49
TX2501188539,2025-01-18,Russians,Processed,Polokwane,Limpopo,10,461.94,316.45,482.79
TX2501181617,2025-01-18,Mini Ribs,RTE,Polokwane,Limpopo,8,721.37,478.7,768.72
TX2501189294,2025-01-18,Rump Steak,Fresh,Johannesburg,Gauteng,4,530.41,367.86,539.69
TX2501186978,2025-01-18,Lamb Stew,RTE,Polokwane,Limpopo,17,1917.89,1341.85,1787.62
TX2501188542,2025-01-18,Mini Ribs,RTE,Polokwane,Limpopo,13,1154.85,643.67,1132.74
TX2501186246,2025-01-18,Pork Chops,Fresh,Nelspruit,Mpumalanga,14,1109.18,729.88,1140.58
TX2501181941,2025-01-18,Beef Mince,Fresh,Nelspruit,Mpumalanga,7,638.48,401.67,686.11
TX2501187110,2025-01-18,Beef Mince,Fresh,Johannesburg,Gauteng,7,671.14,391.45,702.55
TX2501183662,2025-01-18,Rump Steak,Fresh,Nelspruit,Mpumalanga,18,2452.2,1512.85,2630.77
TX2501193973,2025-01-19,Mini Ribs,RTE,Johannesburg,Gauteng,10,878.27,501.89,824.35
TX2501194360,2025-01-19,Mini Ribs,RTE,Polokwane,Limpopo,9,801.41,469.01,738.22
TX2501198526,2025-01-19,Boerewors,Processed,Pretoria,Gauteng,6,385.45,258.41,355.45
TX2501196477,2025-01-19,Russians,Processed,Nelspruit,Mpumalanga,7,311.92,173.94,338.33
TX2501196781,2025-01-19,Rump Steak,Fresh,Nelspruit,Mpumalanga,14,1899.88,1278.46,1899.35
TX2501191304,2025-01-19,Boerewors,Processed,Polokwane,Limpopo,9,611.35,412.28,584.11
TX2501191505,2025-01-19,Russians,Processed,Polokwane,Limpopo,14,657.53,424.99,652.61
TX2501194777,2025-01-19,Pork Chops,Fresh,Johannesburg,Gauteng,2,149.71,87.57,159.79
TX2501199952,2025-01-19,Beef Mince,Fresh,Polokwane,Limpopo,6,572.77,329.05,580.02
TX2501194312,2025-01-19,Boerewors,Processed,Nelspruit,Mpumalanga,12,812.15,465.08,879.3
TX2501195843,2025-01-19,Mini Ribs,RTE,Nelspruit,Mpumalanga,7,631.18,407.67,655.23
TX2501191148,2025-01-19,Pork Chops,Fresh,Johannesburg,Gauteng,21,1652.02,1102.26,1611.47
TX2501191000,2025-01-19,Beef Mince,Fresh,Polokwane,Limpopo,11,1045.75,628.45,993.43
TX2501195747,2025-01-19,Chicken Wings,Fresh,Polokwane,Limpopo,11,633.43,364.82,610.58
TX2501191981,2025-01-19,Rump Steak,Fresh,Pretoria,Gauteng,17,2294.83,1589.17,2196.25
TX2501197234,2025-01-19,Lamb Stew,RTE,Johannesburg,Gauteng,14,1503.41,931.45,1362.39
TX2501193232,2025-01-19,Russians,Processed,Johannesburg,Gauteng,16,737.76,472.6,722.42
TX2501191371,2025-01-19,Pork Chops,Fresh,Pretoria,Gauteng,20,1584.18,1107.87,1430.77
TX2501194330,2025-01-19,Lamb Stew,RTE,Johannesburg,Gauteng,12,1363.13,876.48,1416.76
TX2501198729,2025-01-19,Pork Chops,Fresh,Nelspruit,Mpumalanga,10,806.22,452.7,756.98
TX2501192841,2025-01-19,Beef Mince,Fresh,Polokwane,Limpopo,10,934.26,577.06,916.02
TX2501197908,2025-01-19,Boerewors,Processed,Nelspruit,Mpumalanga,12,791.9,450.32,759.49
TX2501199429,2025-01-19,Lamb Stew,RTE,Nelspruit,Mpumalanga,3,326.93,226.43,321.12
TX2501205414,2025-01-20,Russians,Processed,Johannesburg,Gauteng,15,692.11,395.63,707.92
TX2501203092,2025-01-20,Mini Ribs,RTE,Nelspruit,Mpumalanga,14,1227.46,838.35,1305.84
TX2501202216,2025-01-20,Pork Chops,Fresh,Pretoria,Gauteng,13,990.79,574.28,1062.3
TX2501208406,2025-01-20,Chicken Wings,Fresh,Johannesburg,Gauteng,13,741.99,514.9,701.68
TX2501207426,2025-01-20,Pork Chops,Fresh,Nelspruit,Mpumalanga,7,541.77,325.82,518.86
TX2501203171,2025-01-20,Pork Chops,Fresh,Johannesburg,Gauteng,15,1169.6,799.03,1200.05
TX2501206535,2025-01-20,Lamb Stew,RTE,Johannesburg,Gauteng,7,767.26,516.7,720.98
TX2501207448,2025-01-20,Boerewors,Processed,Johannesburg,Gauteng,11,720.35,489.43,690.25
TX2501201044,2025-01-20,Russians,Processed,Nelspruit,Mpumalanga,19,880.54,596.08,967.38
TX2501204781,2025-01-20,Lamb Stew,RTE,Polokwane,Limpopo,15,1690.36,1044.53,1834.7
TX2501207863,2025-01-20,Boerewors,Processed,Pretoria,Gauteng,2,124.88,84.43,122.3
TX2501204546,2025-01-20,Boerewors,Processed,Nelspruit,Mpumalanga,17,1104.07,740.69,1191.33
TX2501203715,2025-01-20,Pork Chops,Fresh,Polokwane,Limpopo,5,388.72,239.88,380.84
TX2501205246,2025-01-20,Pork Chops,Fresh,Pretoria,Gauteng,8,624.06,387.43,663.73
TX2501206245,2025-01-20,Lamb Stew,RTE,Johannesburg,Gauteng,8,906.45,519.42,921.44
TX2501203567,2025-01-20,Russians,Processed,Johannesburg,Gauteng,18,788.84,513.31,750.21
TX2501201544,2025-01-20,Chicken Wings,Fresh,Johannesburg,Gauteng,7,380.43,265.56,408.95
TX2501202492,2025-01-20,Rump Steak,Fresh,Polokwane,Limpopo,18,2316.31,1410.62,2488.06
TX2501207574,2025-01-20,Russians,Processed,Johannesburg,Gauteng,14,622.94,408.92,619.0
TX2501209031,2025-01-20,Russians,Processed,Johannesburg,Gauteng,20,870.34,562.61,952.5
TX2501209652,2025-01-20,Mini Ribs,RTE,Polokwane,Limpopo,2,184.42,115.35,202.53
TX2501201109,2025-01-20,Boerewors,Processed,Pretoria,Gauteng,7,455.56,305.73,442.37
TX2501208585,2025-01-20,Lamb Stew,RTE,Pretoria,Gauteng,10,1126.49,642.66,1102.49
TX2501209035,2025-01-20,Russians,Processed,Johannesburg,Gauteng,11,485.04,307.15,468.95
TX2501201513,2025-01-20,Pork Chops,Fresh,Pretoria,Gauteng,14,1057.22,693.54,1073.14
TX2501201837,2025-01-20,Pork Chops,Fresh,Nelspruit,Mpumalanga,14,1056.51,702.29,1027.05
TX2501207936,2025-01-20,Chicken Wings,Fresh,Nelspruit,Mpumalanga,4,213.11,118.26,201.4
TX2501207515,2025-01-20,Chicken Wings,Fresh,Polokwane,Limpopo,5,263.47,179.77,279.15
TX2501206103,2025-01-20,Rump Steak,Fresh,Nelspruit,Mpumalanga,16,2197.62,1423.88,2381.83
TX2501201904,2025-01-20,Pork Chops,Fresh,Johannesburg,Gauteng,6,447.99,309.88,443.09
TX2501203558,2025-01-20,Mini Ribs,RTE,Johannesburg,Gauteng,14,1307.18,875.72,1408.47
TX2501201439,2025-01-20,Boerewors,Processed,Polokwane,Limpopo,11,704.61,456.09,706.59
TX2501208084,2025-01-20,Mini Ribs,RTE,Pretoria,Gauteng,12,1027.09,663.16,996.57
TX2501202949,2025-01-20,Mini Ribs,RTE,Pretoria,Gauteng,12,1087.96,686.37,1182.6
TX2501205133,2025-01-20,Chicken Wings,Fresh,Pretoria,Gauteng,21,1105.93,772.23,1182.59
TX2501206216,2025-01-20,Lamb Stew,RTE,Polokwane,Limpopo,11,1192.25,777.25,1256.73
TX2501205059,2025-01-20,Beef Mince,Fresh,Nelspruit,Mpumalanga,18,1634.98,928.43,1551.52
TX2501203958,2025-01-20,Pork Chops,Fresh,Johannesburg,Gauteng,17,1284.07,738.16,1167.21
TX2501217240,2025-01-21,Russians,Processed,Polokwane,Limpopo,13,557.41,353.29,533.17
TX2501217776,2025-01-21,Russians,Processed,Johannesburg,Gauteng,6,281.43,183.46,256.33
TX2501219601,2025-01-21,Beef Mince,Fresh,Nelspruit,Mpumalanga,3,291.81,180.86,275.47
TX2501218743,2025-01-21,Russians,Processed,Nelspruit,Mpumalanga,2,87.5,54.2,93.21
TX2501217153,2025-01-21,Chicken Wings,Fresh,Nelspruit,Mpumalanga,10,558.24,329.68,543.92
TX2501215894,2025-01-21,Pork Chops,Fresh,Polokwane,Limpopo,9,697.3,409.18,656.78
TX2501216289,2025-01-21,Chicken Wings,Fresh,Pretoria,Gauteng,17,894.25,594.79,872.16
TX2501214704,2025-01-21,Pork Chops,Fresh,Pretoria,Gauteng,9,724.12,480.6,787.78
TX2501216947,2025-01-21,Beef Mince,Fresh,Pretoria,Gauteng,17,1655.02,1023.94,1626.7
TX2501214733,2025-01-21,Lamb Stew,RTE,Johannesburg,Gauteng,14,1479.05,840.96,1452.56
TX2501216011,2025-01-21,Chicken Wings,Fresh,Johannesburg,Gauteng,7,367.14,236.15,364.04
TX2501212074,2025-01-21,Mini Ribs,RTE,Polokwane,Limpopo,5,432.4,263.85,434.91
TX2501211008,2025-01-21,Beef Mince,Fresh,Johannesburg,Gauteng,9,820.25,518.77,792.21
TX2501215432,2025-01-21,Chicken Wings,Fresh,Johannesburg,Gauteng,4,209.53,118.65,193.89
TX2501212318,2025-01-21,Rump Steak,Fresh,Polokwane,Limpopo,21,2868.36,1840.18,3147.57
